product_uid,name,value
100330.0,Bullet06,Reversible handing allows flexibility when installing
100330.0,Bullet07,Slab only hardware to install not included
100330.0,Color Family,Light Brown Wood
100330.0,Color/Finish,Birch
100330.0,Core Type,Hollow
100330.0,Door Handing,Universal/Reversible
100330.0,Door Size (WxH) in.,36 x 80
100330.0,Door Thickness (in.),1.38 in
100330.0,Door Type,Interior Slab
100330.0,Features,No Additional Features
100330.0,Finish Type,Unfinished
100330.0,Included,No additional items or accessories included
100330.0,Material,Composite
100330.0,MFG Brand Name,Masonite
100330.0,Panel Type,No panel
100330.0,Product Weight (lb.),25
100331.0,Assembled Depth (in.),2 in
100331.0,Assembled Height (in.),36.5 in
100331.0,Assembled Width (in.),2 in
100331.0,Bath Faucet Type,Hand Shower
100331.0,Bullet01,"Surface mounted and completely pre-plumbed, easily retrofit your existing shower without a remodel"
100331.0,Bullet02,8 in. rain showerhead with soft tips to clear mineral buildup for long lasting performance
100331.0,Bullet03,"Brass slide bar, soap dish, diverter and shower arm"
100331.0,Bullet04,5-function handshower with 59 in. double-interlocking stainless steel hose
100331.0,Bullet05,Brass wire soap dish keeps soap handy and healthy
100331.0,Bullet06,Adjust height of handshower and soap dish
100331.0,Bullet09,Simply replaces your existing showerhead/shower arm
100331.0,Bullet10,cUPC approved shower system
100331.0,Bullet11,Backflow protection in the handshower hose
100331.0,Bullet12,1/2 in. NPT brass nipple connector
100331.0,Bullet13,2.5 GPM/9.5 LPM shower system
100331.0,Certifications and Listings,No Certifications or Listings
100331.0,Color Family,Nickel
100331.0,Color/Finish,Brushed Nickel
100331.0,Connection size (in.),1/2 In.
100331.0,Faucet Features,No Additional Features
100331.0,Faucet Included Components,No Additional Items
100331.0,Faucet type,Bath Faucet
100331.0,Flow rate (gallons per minute),2.5
100331.0,Hose length (in.),59
100331.0,MFG Brand Name,PULSE Showerspas
100331.0,Number of Spray Settings,6
100331.0,Showerhead face diameter (in.),8
100331.0,Spray Pattern,Rain
100331.0,Vacuum breaker included,No
100332.0,Bullet01,Forged brass construction
100332.0,Bullet02,Lead free design is suitable for all potable water supply installations
100332.0,Bullet03,Easy quarter-turn operation
100332.0,Bullet04,Adjustable threaded gland
100332.0,Compatible Pipe Material,Steel
100332.0,Connection,FIP x FIP
100332.0,Indoor/Outdoor,Indoor
100332.0,Material,Brass
100332.0,Maximum Pressure (psi),600
100332.0,Maximum Working Temperature (F),200
100332.0,MFG Brand Name,Milwaukee
100332.0,Product Depth (in.),3
100332.0,Product Height (in.),1.75
100332.0,Product Length (in.),3
100332.0,Product Weight (lb.),.64
100332.0,Product Width (in.),5
100332.0,Rating,600 psi
100332.0,Valve Inlet Diameter (in.),.75
100332.0,Valve Outlet Diameter (in.),.75
100332.0,Valve Use,"Gas,Oil,Water"
100333.0,Antivibration,Yes
100333.0,Assembled Depth (in.),23 in
100333.0,Assembled Height (in.),19 in
100333.0,Assembled Width (in.),60 in
100333.0,Assembly Required,Yes
100333.0,Blower Type,Backpack Blower
100333.0,Bullet01,63.3 cc 2-stroke engine is professional grade for high quality
100333.0,Bullet02,Air speed of up to 234 MPH helps provide powerful bursts of air
100333.0,Bullet03,Variable-speed air control allows you to adjust the power settings according to your cleaning needs
100333.0,Bullet04,Maximum air volume of up to 756 CFM helps make quick work of yard debris
100333.0,Bullet05,Convenient tube-mounted throttle with cruise control helps provide easy access to the controls
100333.0,Bullet06,Side-mounted dual-stage air filter is heavy duty to help protect the engine from harmful debris and dust
100333.0,Bullet07,Includes a leaf guard to help shield the blower from debris
100333.0,Bullet08,Translucent fuel tank allows you to easily monitor the fuel level
100333.0,Bullet09,Padded shoulder straps help provide comfort for extended use
100333.0,Bullet10,Ventilated back rest pad helps circulate air around the user's back for comfortable operation in hot weather
100333.0,Bullet11,Anti-vibration design helps reduce noise levels for quieter use
100333.0,Bullet12,Includes interchangeable nozzle connections for added versatility
100333.0,CA (CARB) Compliant,Not CARB Compliant
100333.0,Certifications and Listings,EPA Approved
100333.0,Commercial,Yes
100333.0,Engine Cycles,2 Cycle
100333.0,Engine Displacement (cc),63.3
100333.0,Engine Type,2-stroke
100333.0,Fuel tank capacity (oz.),68.3
100333.0,Interchangeable nozzle connections,Yes
100333.0,Maximum air speed (mph),234
100333.0,Maximum Air Volume (CFM),765
100333.0,MFG Brand Name,ECHO
100333.0,Noise rating (dB),73
100333.0,Product Weight (lb.),23.8
100333.0,Reconditioned,No
100333.0,Start Type,Manual
100333.0,Translucent fuel tank,Yes
100333.0,Variable speeds,Yes
100334.0,Application Type,"Cutting,Drilling,Grinding,Mortising,Polishing,Sanding,Scraping,Sharpening"
100334.0,Bullet01,"Articulating drill press drills perpendicular and angled holes in 15-degree increments, up to 90-degrees horizontal"
100334.0,Bullet02,"Tool holder holds tool at 90 degrees horizontal for tasks such as polishing metal objects, sanding different shapes and grinding metal pieces"
100334.0,Bullet03,Flex shaft tool stand allows telescopic adjustment to any height between 16 in. and 29 in.
100334.0,Bullet04,"Crow's nest provides on-board storage for drill bits, wrenches, and other dremel accessories"
100334.0,Bullet05,Cord management clips - for safe storage of power cords
100334.0,Bullet06,Inch and metric marking on base for accurate drilling of workpiece
100334.0,Bullet07,Depth markings with depth stop for consistent depth adjustment
100334.0,Bullet08,Sturdy metal base with 4 clamping points to securely hold work piece
100334.0,Bullet09,"Includes work station, attachment, mounting wrench, and instructions"
100334.0,Color Family,Silver
100334.0,Individual/Set,Individual
100334.0,MFG Brand Name,Dremel
100334.0,Number of Pieces,1
100334.0,Power Tool Accessory Type,Rotary Tool Accessory
100334.0,Power Tool Product Type,Power Tool Accessory
100334.0,Product Depth (in.),7.7
100334.0,Product Height (in.),14
100334.0,Product Weight (lb.),5.58
100334.0,Product Width (in.),8
100334.0,Tools Product Type,Power Tool
100335.0,Bullet01,Available in one standard size to fit most attic stairwell openings
100335.0,Bullet02,Designed to cover access points up to 25-1/2 in. x 54 in.
100335.0,Bullet03,Comes fully assembled and is easy to install and remove
100335.0,Bullet04,R-10 rated and helps reduce energy loss year-round
100335.0,Bullet05,GREENGUARD certified
100335.0,ENERGY STAR Certified,Yes
100335.0,Insulation Type,Accessory
100335.0,MFG Brand Name,Owens Corning
100335.0,Product Depth (in.),54
100335.0,Product Height (in.),25.5
100335.0,Product Width (in.),24
100336.0,Bullet01,Perfect for indoor plants
100336.0,Bullet02,Available in a variety of colors
100336.0,Bullet03,Holding capacity up to 36 oz.
100336.0,Bullet04,Dimensions: 11 in. L x 3.5 in. W x 6.5 in. H
100336.0,Bullet05,Made in the USA
100336.0,Capacity (gallons),.28
100336.0,Color Family,Gray
100336.0,Material,Plastic
100336.0,MFG Brand Name,Bloem
100336.0,Product Depth (in.),3.5
100336.0,Product Height (in.),6.5
100336.0,Product Width (in.),11
100336.0,Spout Length (in.),6
100337.0,Assembled Depth (in.),15.25 in
100337.0,Assembled Height (in.),71.75 in
100337.0,Assembled Width (in.),24 in
100337.0,Bullet01,Laminate material that is durable and adds a contemporary feel
100337.0,Bullet02,2 fixed shelves and 2 adjustable shelves for versatile storage/organization options
100337.0,Bullet03,Adjustable European-style hinges
100337.0,Bullet04,Reversible door for right or left opening
100337.0,Bullet05,Pre-drilled holes make it simple to place shelves
100337.0,Bullet06,Material: laminated wood
100337.0,Color Family,White
100337.0,Color/Finish,White
100337.0,Included,Hardware
100337.0,Material,Laminate
100337.0,MFG Brand Name,ClosetMaid
100337.0,Product Depth (in.),15.25
100337.0,Storage Product Type,Free Standing Cabinets
100338.0,Bullet01,Precision knife and anvil design for superior cutting
100338.0,Bullet02,Heat treated cutting edge for longer life
100338.0,Bullet03,High leverage design for more cutting power compared to standard rivet design pliers
100338.0,Bullet04,Comfort grip handles for non-slip usage
100338.0,Groove Joint,Adjustable
100338.0,Hand Tool Type,Other Pliers
100338.0,Handle Length (in.),4
100338.0,Handle Material,Comfort Grip
100338.0,Individual/Set,Individual
100338.0,Jaw Capacity,2 in
100338.0,Jaw Tip Size,2 in
100338.0,MFG Brand Name,Husky
100338.0,Number of Pieces,1
100338.0,Product Depth (in.),3 in
100338.0,Product Height (in.),0.7 in
100338.0,Product Width (in.),10 in
100338.0,Tools Product Type,Hand Tool
100339.0,Bullet Proof,No
100339.0,Bullet01,2-Sided UV coated thermoclear multiwall sheet offers a high degree of light transmittance while blocking harmful ultra violet rays
100339.0,Bullet02,"Made with virtually unbreakable LEXAN polycarbonate resin, thermoclear multi-wall sheet offers excellent impact strength and exceptional flame resistance"
100339.0,Bullet03,"Lightweight, easy to fabricate and install by do-it-yourself’s and contractors using common everyday tools"
100339.0,Bullet04,Thermoclear multi-wall sheet has a 10-year limited warranty against yellowing and breakage caused by hail
100339.0,Bullet05,Beautiful hammered glass texture for a high end finish
100339.0,MFG Brand Name,LEXAN
100339.0,Mirrored,No
100339.0,Non-Glare,No
100339.0,Product Depth (in.),96
100339.0,Product Height (in.),0.236
100339.0,Product Length (in.),96
100339.0,Product Thickness (in.),0.236
100339.0,Product Weight (lb.),8.64
100339.0,Product Width (in.),48
100339.0,Shatter Resistant,Yes
100339.0,Sheet Features,Shatter Resistant
100339.0,Surface Type,Texture
100340.0,Assembled Depth (in.),20 in
100340.0,Assembled Height (in.),38 in
100340.0,Assembled Width (in.),20 in
100340.0,Bullet01,Assembled  dimension: 20 in. W x 20 in. D x 38 in. H
100340.0,Bullet02,"Comes complete with everything needed to build, including pre-cut block sized to fit and adhesive"
100340.0,Bullet03,Includes easy-to-read course-by-course instructions
100340.0,Bullet04,Builds in under one hour with two people
100340.0,Bullet05,Kit builds a 20 w x 20 in. D x 38 in. H pillar with a 25 in. x 25 in. x 2.5 in. top
100340.0,Bullet11,Size and weight are approximate
100340.0,Color Family,Tan
100340.0,Landscape Supply Type,Column Kit
100340.0,Material,Concrete
100340.0,MFG Brand Name,Necessories
100340.0,Textured,No
100341.0,Attachable,No
100341.0,Bullet01,Durable and strong 1/8 in. steel hooks
100341.0,Bullet02,Four 9 in. steel hooks included per pack
100341.0,Bullet03,Hooks are functional in many other landscaping and garden projects
100341.0,Bullet04,To be used with E-Z Connect premium landscape edging
100341.0,Bullet11,Size and weight are approximate
100341.0,Color Family,Metallic
100341.0,Color/Finish,Gloss
100341.0,Hardware Included,Yes
100341.0,Landscape Supply Type,Non Concrete Edging
100341.0,Material,Steel
100341.0,MFG Brand Name,Dimex
100341.0,Package Quantity,4
100341.0,Product Depth (in.),1
100341.0,Product Height (in.),0.13
100341.0,Product Width (in.),9
100341.0,Width,.125 in
100342.0,Bulb Type,Incandescent
100342.0,Bullet01,HDX 150-Watt incandescent clamp light is great for illuminating work projects around your home; this sturdy aluminum lamp has a strong spring-loaded clamp
100342.0,Bullet02,Ideal for temporary lighting for projects around the house
100342.0,Bullet03,Durable and  lightweight aluminum construction
100342.0,Bullet04,Rated for up to a 150-Watt incandescent bulb
100342.0,Bullet05,Adjustable ball joint for easy positioning
100342.0,Certifications and Listings,ETL Listed
100342.0,Cord Length (ft.),6
100342.0,Electrical Product Type,Clamp/Handheld/Stand-up Work Light
100342.0,Grounded Receptacle,No
100342.0,Indoor/Outdoor,Indoor
100342.0,Light Bulb Base Code,Medium
100342.0,MFG Brand Name,HDX
100342.0,Number of Light Bulbs,1
100342.0,Product Depth (in.),7
100342.0,Product Height (in.),11
100342.0,Product Weight (lb.),.9
100342.0,Product Width (in.),11
100342.0,Type of Work Light,Clamp
100342.0,Wattage (watts),150
100343.0,Adjustable Lamp Head,No
100343.0,Bulb Type Included,LED
100343.0,Bullet01,4000 Lumens
100343.0,Bullet02,"Energy-efficient, cool-running LED technology saves you money on power bills"
100343.0,Bullet03,An acrylic prismatic lens wraps around the fixture to maximize light output and distribution
100343.0,Bullet04,Durable steel construction with a white finish and luminous end caps
100343.0,Bullet05,"High-performance LEDs (4000K) have a 50,000 hour average life"
100343.0,Bullet06,For use with non-dimmable switches only
100343.0,Bullet07,Multi-volt driver (120 - 277-Volt)
100343.0,Bullet08,CSA listed for damp locations
100343.0,Certifications and Listings,"1-UL Listed,CSA Listed"
100343.0,ENERGY STAR Certified,No
100343.0,Fixture Color/Finish,White
100343.0,Fixture Color/Finish Family,White
100343.0,Hardware Included,Yes
100343.0,MFG Brand Name,Lithonia Lighting
100343.0,Product Depth (in.),48
100343.0,Product Height (in.),2.75
100343.0,Product Weight (lb.),11
100343.0,Product Width (in.),10
100343.0,Shade Color Family,Clear
100343.0,Shade Material,Acrylic
100343.0,Shape,Novelty/Specialty
100344.0,Assembled Depth (in.),2 in
100344.0,Assembled Height (in.),48 in
100344.0,Assembled Width (in.),48 in
100344.0,Bullet01,Lite weight design
100344.0,Bullet02,Includes 10-hooks
100344.0,Bullet03,Holds up to 1056 lbs. when fully anchored to the studs in the wall
100344.0,Bullet04,Utilizes a french cleat design that hides the mounting screws
100344.0,MFG Brand Name,InstallBay Garage
100344.0,Storage Product Type,Complete Storage Systems
100345.0,Application,Wall
100345.0,Bullet01,4 planks per pack
100345.0,Bullet02,Made from 100% recycled wood fibers
100345.0,Bullet03,Real barn wood look
100345.0,Bullet04,1 Box covers 14.67 sq. ft.
100345.0,Bullet05,Horizontal installation
100345.0,Bullet06,Vertical installation
100345.0,Bullet07,Low VOC water based paint
100345.0,Bullet08,Rustic color
100345.0,Bullet09,Easy to install
100345.0,Color Family,Gray
100345.0,Color/Finish,Barn Wood Rustik
100345.0,Finish Type,Finished
100345.0,Material,Composite
100345.0,MFG Brand Name,Unbranded
100345.0,Paneling/Planking Features,Shiplap
100345.0,Paneling/Planking Style,Traditional
100345.0,Paneling/Planking Type,Engineered Wood
100345.0,Product Height (in.),96
100345.0,Product Thickness (in.),0.375
100345.0,Product Width (in.),22
100345.0,Quantity,4
100346.0,Bag Capacity/Dry Volume (cu. ft.),.5 cu ft
100346.0,Bag Weight (lb.),40
100346.0,Bullet01,"Grade 1, first-quality polished quartz pebbles"
100346.0,Bullet02,Large pebbles in a 40 lb. bag
100346.0,Bullet03,Perfect for use under downspouts or other areas prone to washouts
