product_uid,name,value
124469.0,Product Weight (lb.),3
124469.0,Product Width (in.),36
125046.0,Bulb Type,Incandescent
125046.0,Bulb(s) Included,No
125046.0,Bullet01,"Durable cast-aluminum construction with a white, weather-resistant finish"
125046.0,Bullet02,"Clear, beveled-glass panels"
125046.0,Bullet03,Traditional lantern design with contemporary elements
125046.0,Bullet04,Built-in photocell turns the lamp on at dusk and off again at dawn
125046.0,Bullet05,Uses 1-100-Watt maximum light bulb (not included)
125046.0,Bullet06,UL listed for safety
125046.0,Certifications and Listings,1-UL Listed
125046.0,Dusk to Dawn,Yes
125046.0,ENERGY STAR Certified,No
125046.0,Exterior Lighting Product Type,Outdoor Lanterns
125046.0,Fixture Color/Finish,White
125046.0,Glass/Lens Type,Clear
125046.0,Light Source,Incandescent
125046.0,MFG Brand Name,Hampton Bay
125046.0,Motion Sensor,No
125046.0,Number of Bulbs Required,1
125046.0,Outdoor Lighting Features,"Dusk to Dawn,Weather Resistant"
125046.0,Power Type,Hardwired
125046.0,Product Depth (in.),7.75
125046.0,Product Height (in.),14.5 in
125046.0,Product Length (in.),7.75 in
125046.0,Product Weight (lb.),1.89
125046.0,Product Width (in.),6.5 in
125046.0,Size,Medium
125046.0,Style,Transitional
125046.0,UL Listing,1-UL Listed
125046.0,Wattage (watts),100 W
125046.0,Weather Resistant,Yes
125769.0,Appliance Series,Whirlpool Duet
125769.0,Appliance Type,Gas Dryer
125769.0,Bullet01,"7.3 cu. ft. capacity easily accommodates bulky items like comforters, sleeping bags and pillows"
125769.0,Bullet02,"9 cycles including Normal (cotton), Bulky, Heavy Duty, Sanitize, Steam Refresh, Timed Dry, Quick Dry, Delicates and Casual (permanent press) offer drying options to handle a variety of fabrics"
125769.0,Bullet03,Dryer drum's powder-coat finish resists chipping and abrasion to help protect clothes from damage
125769.0,Bullet04,"Front-panel controls with a Tap Touch interface, cycle indicator lights and Estimated Time Remaining provide convenient access to all cycle and option selections. Plus, this dryer even remembers your last cycle and settings"
125769.0,Bullet05,Steam Refresh cycle uses water and heat to relax wrinkles and reduce odors from clothes in just 22 minutes. It's ideal for those items you'd rather not rewash
125769.0,Bullet06,5 temperature settings to handle variety of fabrics delicate synthetics to heavyweight cotton
125769.0,Bullet07,Wrinkle Shield with Steam provides periodic tumbling with steam at the end of a drying cycle to help smooth out wrinkles
125769.0,Bullet08,Wrinkle Shield Option. Help keep wrinkles from setting into your clean clothes for up to 140 minutes. These models use the added benefit of steam for even better wrinkle-fighting performance
125769.0,Bullet09,End-of-cycle signal alerts you when a cycle is complete
125769.0,Bullet10,"Laundry pedestal, XHPC155, enhances ease of use; stacking kit, W10298318RP, provides increased installation choices (sold separately)"
125769.0,Bullet11,"Built with American pride and designed, engineered and assembled in the USA"
125769.0,Bullet12,Dryer duct is required for installation and will be offered separately during appliance checkout
125769.0,Capacity - Dryer (cu. ft.),7.3
125769.0,Certifications and Listings,"1-UL Listed,ADA Compliant"
125769.0,Color/Finish,White
125769.0,Color/Finish Family,White
125769.0,Control Type,Touch
125769.0,Depth With Door Open 90 Degrees (In),51
125769.0,Door Opening Height (In.),20
125769.0,Door Opening Width (In.),20
125769.0,Door Style,Reversible
125769.0,Dry Cycles,"Cotton,Delicates,Heavy Duty,Permanent Press,Speed Dry"
125769.0,Dryer Drum Material,Powder-Coated Steel
125769.0,Dryer Features,"Automatic Temperature Control,Cycle Time Remaining Display,Damp Dry,Door Window,End-Of-Cycle Signal,Front Control,Interior Light,Lint Filter,Moisture Sensor,Sensor Dry,Steam Function"
125769.0,Exhaust Vent Location,"Back,Bottom,Left Side,Right Side"
125769.0,Included Items,Power Cord
125769.0,Lint Filter Location,Front
125769.0,Matching Washer Type,Front Load
125769.0,MFG Brand Name,Whirlpool
125769.0,Number of Drying Cycles,9
125769.0,Number of Drying Temperatures,5
125769.0,Pedestal Model#,XHPC155XW
125769.0,Product Depth (in.),31
125769.0,Product Height (in.),38.75
125769.0,Product Weight (lb.),141
125769.0,Product Width (in.),27
125769.0,Propane (LP) Conversion Kit Included,No
125769.0,Stackable,Yes
125769.0,Stacking Kit Model#,W10298318RP
125769.0,Steam Function,Yes
125769.0,Voltage (volts),120
125925.0,Bulb Type,Incandescent
125925.0,Bullet01,"1/2 HP and DC opener ensure smooth, reliable opening/closing of garage door"
125925.0,Bullet02,DC motor installs with standard electrical hookup
125925.0,Bullet03,Full-drive chain assembly helps open and close 7 ft. sectional garage doors up to 500 lbs. with ease
125925.0,Bullet04,"Includes 2 remotes, wireless keypad and wall-mount push button for easy access to garage"
125925.0,Bullet05,"Genie openers and accessories are intellicode compatible, providing state-of-the-art security for your home with maximum convenience"
125925.0,Bullet06,"2-bulb light system offers ample illumination (bulb maximum 60-Watt each, sold separately)"
125925.0,Doors Operated by Remote,1
125925.0,Drive System,Chain
125925.0,Garage Features,No additional features
125925.0,Horsepower (hp),.5
125925.0,Lights,Yes
125925.0,Manual Release Handle,Yes
125925.0,MFG Brand Name,Genie
125925.0,Motion-Activated Light,No
125925.0,Opener Type,Chain Drive
125925.0,Product Depth (in.),8
125925.0,Product Height (in.),136
125925.0,Product Weight (lb.),39
125925.0,Product Width (in.),10
125925.0,Rail Length (ft.),10.3
125925.0,Remote Controls Included,2
125925.0,Remote light control for home,No
125925.0,Safety sensor,Yes
125925.0,Wireless keypad,Yes
126336.0,Assembled Depth (in.),4.625 in
126336.0,Assembled Height (in.),12.625 in
126336.0,Assembled Width (in.),5.875 in
126336.0,Bath Faucet Type,Hand Shower
126336.0,Bullet01,Handshower with 5 ft. hose can be used to clean and reach difficult areas
126336.0,Bullet02,Anti-clog nozzles make the showerhead easy to clean
126336.0,Bullet03,Advanced OptiFLOW technology increases water-flow by 30%
126336.0,Bullet04,Limited lifetime warranty is provided because you deserve the optimal showerhead performance
126336.0,Certifications and Listings,No Certifications or Listings
126336.0,Color Family,White
126336.0,Color/Finish,White
126336.0,Connection size (in.),1/2 In.
126336.0,Faucet Features,No Additional Features
126336.0,Faucet Included Components,No Additional Items
126336.0,Faucet type,Bath Faucet
126336.0,Flow rate (gallons per minute),2.5
126336.0,Hose length (in.),60
126336.0,MFG Brand Name,Waterpik
126336.0,Number of Spray Settings,6
126336.0,Showerhead face diameter (in.),3.25
126336.0,Spray Pattern,"Adjustable,Full,Massage,Soft,Vigorous"
126336.0,Vacuum breaker included,No
126397.0,Assembled Depth (in.),4.5625 in
126397.0,Assembled Height (in.),81.5 in
126397.0,Assembled Width (in.),33.5 in
126397.0,Bullet01,"Low-maintenance, high-performance fiberglass resists cracking, warping, splitting and denting"
126397.0,Bullet02,High-definition panel profiles and true square-edge construction provide an authentic wood door appearance
126397.0,Bullet03,Engineered stiles provide excellent dimensional stability for harsh weather climates
126397.0,Bullet04,High performance compression weather-stripping helps to seal out drafts
126397.0,Bullet05,9 Lite features double-pane tempered glass for added safety
126397.0,Bullet06,"Smooth, primed surface ready for painting and decorating"
126397.0,Bullet07,Reinforced lock block provides strength and security for door hardware
126397.0,Bullet08,"Entry door comes fully assembled with hinges, frame, aluminum sill and weather stripping"
126397.0,Bullet09,Exterior door slab is double bored for lockset - sold separately
126397.0,Bullet10,"From outside, opens toward the inside of the home with hinges on the right"
126397.0,Color Family,White
126397.0,Color/Finish,Primed White
126397.0,Commercial,No
126397.0,Door Configuration,Single Door
126397.0,Door Handing,Right-Hand/Inswing
126397.0,Door Size (WxH) in.,32 x 80
126397.0,Door Style,Classic
126397.0,Door Thickness (in.),1.75 in
126397.0,Door Type,Exterior Prehung
126397.0,Energy Star Qualified,"North-Central,Northern,South-Central,Southern"
126397.0,Features,"Lockset Bore,Weatherstripping"
126397.0,Finish Type,Primed
126397.0,Finished Opening Height (in.),81.5
126397.0,Fire rating,
126397.0,Glass Caming Finish,No caming
126397.0,Glass Style,Clear
126397.0,Glass Type,9 Lite
126397.0,Hinge Finish,Nickel
126397.0,Included,No additional items or accessories included
126397.0,Jamb Size (in.),"4-9/16"""
126397.0,Material,Fiberglass
126397.0,MFG Brand Name,Masonite
126397.0,Number of Hinges,3
126397.0,Panel Type,2 Panel
126397.0,Product Weight (lb.),115
126397.0,Rough Opening Height,82 in
126397.0,Rough Opening Width,34.25 in
126403.0,Bullet01,For use on the InSinkErator SinkTop Switch
126403.0,Bullet02,Oil Rubbed Bronze Finish
126403.0,Bullet03,Available in a variety of popular designer colors
126403.0,Bullet04,Use of abrasive cleaning solutions may harm this product’s finish
126403.0,Color Family,Bronze
126403.0,Color/Finish,Oil Rubbed Bronze
126403.0,Kitchen Product Type,Disposal Accessory
126403.0,MFG Brand Name,InSinkErator
126403.0,Product Depth (in.),1.75
126403.0,Product Height (in.),1
126403.0,Product Width (in.),1.75
126498.0,Bullet01,"For use as the outside sidewall termination of kitchen, bath and dryer exhaust systems"
126498.0,Bullet02,Used with all 4 in. duct vent products
126498.0,Bullet03,Made of durable galvanized sheet metal
126498.0,Bullet04,Seal joints with approved duct mastic sealants
126498.0,Certifications and Listings,No Certifications or Listings
126498.0,Duct Type,"4"" Round"
126498.0,Gauge,26
126498.0,Insulated,No
126498.0,Material,Galvanized Steel
126498.0,MFG Brand Name,Speedi-Products
126498.0,Product Depth (in.),9
126498.0,Product Height (in.),7
126498.0,Product Length (in.),9
126498.0,Product Width (in.),6.75
126511.0,Adjustable jet direction,Yes
126511.0,Adjustable jet flow,Yes
126511.0,Bullet01,5 ft. x 32 in. x 21.5 in. acrylic with fiberglass reinforcement
126511.0,Bullet02,"Exclusive limited lifetime warranty covers in-home service, parts, and labor"
126511.0,Bullet03,8 fully adjustable clean jets for a therapeutic massage
126511.0,Bullet04,"Low profile jets are flat and slim to give you a more comfortable, relaxing bath"
126511.0,Bullet05,EverClean incorporates a patented antimicrobial additive molded directly into the water circulation piping to inhibit the growth of mold and mildew on the pipes
126511.0,Bullet06,Requires deep soak drain model number 1599.500.020 - sold separately
126511.0,Bullet07,2 air volume controls with side-mounted on/off switch for easy operational access
126511.0,Bullet08,2 molded-in armrests and integral lumbar support for greater comfort
126511.0,Bullet09,Includes integral tiling flange for drip prevention and easier tile installation
126511.0,Bullet10,Slip-resistant tub floor for added safety in entering and leaving tub
126511.0,Bullet11,Left-handed drain installation
126511.0,Bullet12,Features easy install heater connection system (heater sold separately model EZHEAT_100)
126511.0,Bullet13,"Also available as soaking tub, air bath, and air bath Whirlpool combination"
126511.0,Bullet20,Note: product may vary by store
126511.0,Certifications and Listings,No Certifications or Listings
126511.0,Color Family,White
126511.0,Color/Finish,White
126511.0,Control Type,Manual
126511.0,Drain Location,Left
126511.0,Exterior bath shape,Rectangle
126511.0,Faucet mount,Wall
126511.0,Heater included,No
126511.0,Included,No additional components or accessories are included
126511.0,Jet type,Water
126511.0,Lighting Included,No
126511.0,Material,Acrylic
126511.0,Maximum Number of Occupants,1
126511.0,MFG Brand Name,American Standard
126511.0,Number of jet settings,3
126511.0,Number of Jets,8
126511.0,Product Weight (lb.),92
126511.0,Shape,Rectangle
126511.0,Style,Transitional
126511.0,Tub Depth (in.),17.5
126511.0,Tub Features,"Adjustable Jet Flow,Slip-Resistant Tub"
126511.0,Tub Height (in.),21.5
126511.0,Tub Installation Type,Apron Front
126511.0,Tub Length (in.),60
126511.0,Tub Width (in.),32
126511.0,Voltage (volts),120
126511.0,Water capacity (gallons),70
126511.0,Wattage (watts),1500
126551.0,Antimicrobial,No
126551.0,Approximate Tile Size,12x12
126551.0,Bullet01,"Textured, low-gloss finish for an attractive look"
126551.0,Bullet02,2 mm thickness x 12 in. width x 12 in. length
126551.0,Bullet03,"Appropriate grade for installation: Above grade, On grade and Below grade"
126551.0,Bullet04,Can be installed over most existing floors
126551.0,Bullet05,Residential and commercial use
126551.0,Bullet06,Easy to clean and maintain
126551.0,Bullet07,For use indoors and in temperature controlled environments only; refer to your installation guide for detailed instructions
126551.0,Color Family,Beige/Bisque
126551.0,Color/Finish,Tan Marble
126551.0,Commercial / Residential,Commercial / Residential
126551.0,Coverage Area (sq. ft./case),30
126551.0,Flooring Product Type,Vinyl Plank
126551.0,Indoor/Outdoor,Indoor
126551.0,Installable over Cork Underlayment,No
126551.0,Mark Resistant,Yes
126551.0,Material,Vinyl
126551.0,MFG Brand Name,TrafficMASTER
126551.0,Product Length (in.),12
126551.0,Product Thickness (in.),0.08
126551.0,Product Thickness (mm),2
126551.0,Product Weight (lb.),1.27
126551.0,Product Width (in.),12
126551.0,Scratch Resistant,Yes
126551.0,Shape,Square Tile
126551.0,Skid Resistant,Yes
126551.0,Square Feet per Box (sq.ft.),30
126551.0,Stain Resistant,Yes
126551.0,Vinyl Surface Type,Low Gloss
126551.0,Waterproof,No
126696.0,Bullet01,"Made of durable, low-maintenance vinyl"
126696.0,Bullet02,White color
126696.0,Bullet03,Use to mount accessories after triple 3 in. lap siding has been installed
126696.0,Bullet04,Includes 1 in. diameter and 2-3/8 in. x 3-3/4 in. knockouts
126696.0,Bullet05,Provides a level surface for transitioning from siding to a fixture
126696.0,Bullet06,Matches Cellwood white siding
126696.0,Color Family,White
126696.0,Material,Vinyl
126696.0,MFG Brand Name,Cellwood
126696.0,Mounting block type,Universal
126696.0,Product Length (in.),6.625
126696.0,Product Width (in.),6.625
126804.0,Actual Tree Height (ft.),12
126804.0,Artificial or Fresh Cut,Artificial
126804.0,Assembled Depth (in.),76.00 in
126804.0,Assembled Height (in.),144 in
126804.0,Assembled Width (in.),76 in
126804.0,Base diameter (in.),76
126804.0,Bullet01,"Measures 12 ft. tall with 76 in. base diameter for a full, lush look"
126804.0,Bullet02,"Outfitted with 8379 artificial Monterey Fir branch tips for a robust, realistic appearance"
126804.0,Bullet03,Pre-strung with 1650 UL-Listed clear incandescent lights for a classy display
126804.0,Bullet04,"With Quick-Set functionality, lights illuminate automatically as each section of the tree is connected"
